COMPANY_ID (Custom SQL Query5),COMPANY_ID,COMPANY_NAME,CPU,GPU,INCHES,MEMORY,Number of Records,OS_ID (Custom SQL Query4),OS_ID,OS_NAME,POPULARITY_NUMBER,PRICE_IN_EUROS,PRICE_IN_RUPEES,PRODUCT_ID (Custom SQL Query1),PRODUCT_ID,PRODUCT_NAME,RAM_ID (Custom SQL Query2),RAM_ID,RAM_NAME,RATINGS,SCREENRESOLUTION,TYPE_NAME,TYPE_NAME_ID (Custom SQL Query3),TYPE_NAME_ID,WEIGHT_IN_GM
CO18,CO18,Dell,Intel Core i7 7600U 2.8GHz,Intel HD Graphics 620,14,256GB SSD,1,OS6,OS6,Linux,2,1099,87073.77,PRO538,PRO538,Latitude 5480,RAM5,RAM5,8GB,5,Full HD 1920x1080,Ultrabook,TYP6,TYP6,1600gms
CO17,CO17,Microsoft,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,13,256GB SSD,1,OS8,OS8,Windows 10 S,2,1340,106168.2,PRO840,PRO840,Surface Laptop,RAM5,RAM5,8GB,3,Touchscreen 2256x1504,Ultrabook,TYP6,TYP6,1252gms
CO17,CO17,Microsoft,Intel Core i7 7600U 2.8GHz,Intel Iris Plus Graphics 640,14,256GB SSD,1,OS8,OS8,Windows 10 S,1,1867.85,147989.76,PRO841,PRO841,Surface Laptop,RAM5,RAM5,8GB,3,Touchscreen 2256x1504,Ultrabook,TYP6,TYP6,1252gms
CO17,CO17,Microsoft,Intel Core i7 7660U 2.5GHz,Intel Iris Plus Graphics 640,14,256GB SSD,1,OS8,OS8,Windows 10 S,2,1799,142534.77,PRO842,PRO842,Surface Laptop,RAM5,RAM5,8GB,2,Touchscreen 2256x1504,Ultrabook,TYP6,TYP6,1250gms
CO15,CO15,Asus,Intel Core M M7-6Y75 1.2GHz,Intel HD Graphics 515,13,64GB Flash Storage,1,OS9,OS9,Chrome OS,2,1159,91827.57,PRO176,PRO176,Chromebook Flip,RAM5,RAM5,8GB,5,Full HD 1920x1080,2 in 1 Convertible,TYP1,TYP1,1200gms
CO19,CO19,HP,Intel Celeron Dual Core N3350 1.1GHz,Intel HD Graphics 500,12,64GB Flash Storage,1,OS9,OS9,Chrome OS,3,495,39218.85,PRO180,PRO180,Chromebook X360,RAM5,RAM5,8GB,2,Touchscreen 1366x768,2 in 1 Convertible,TYP1,TYP1,1400gms
CO6,CO6,Google,Intel Core i5 7Y57 1.2GHz,Intel HD Graphics 615,12,128GB SSD,1,OS9,OS9,Chrome OS,2,1275,101018.25,PRO652,PRO652,Pixelbook (Core,RAM5,RAM5,8GB,4,Touchscreen 2400x1600,Ultrabook,TYP6,TYP6,1100gms
CO6,CO6,Google,Intel Core i5 7Y57 1.2GHz,Intel HD Graphics 615,12,256GB SSD,1,OS9,OS9,Chrome OS,2,1559,123519.57,PRO653,PRO653,Pixelbook (Core,RAM5,RAM5,8GB,1,Touchscreen 2400x1600,Ultrabook,TYP6,TYP6,1100gms
CO15,CO15,Asus,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,13,1TB HDD,1,OS4,OS4,Windows 10,2,639.01,50628.76,PRO760,PRO760,Q304UA-BHI5T11 (i5-7200U/6GB/1TB/FHD/W10),RAM6,RAM6,6GB,4,Full HD / Touchscreen 1920x1080,2 in 1 Convertible,TYP1,TYP1,1500gms
CO19,CO19,HP,Intel Core i5 8250U 1.6GHz,AMD Radeon 520,15,256GB SSD,1,OS4,OS4,Windows 10,1,619,49043.37,PRO10,PRO10,15-BS103nv (i5-8250U/6GB/256GB/Radeon,RAM6,RAM6,6GB,2,Full HD 1920x1080,Notebook,TYP2,TYP2,1910gms
CO15,CO15,Asus,Intel Core i3 7100U 2.4GHz,Nvidia GeForce 920M,15,256GB SSD,1,OS4,OS4,Windows 10,2,577,45715.71,PRO1066,PRO1066,X541UV-DM1439T (i3-7100U/6GB/256GB/GeForce,RAM6,RAM6,6GB,5,Full HD 1920x1080,Notebook,TYP2,TYP2,2000gms
CO19,CO19,HP,AMD A9-Series A9-9420 3GHz,AMD Radeon 520,16,128GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,3,650,51499.5,PRO13,PRO13,15-BW091ND (A9-9420/6GB/1TB,RAM6,RAM6,6GB,3,Full HD 1920x1080,Notebook,TYP2,TYP2,2100gms
CO7,CO7,Acer,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,15,1TB HDD,1,OS4,OS4,Windows 10,2,549,43497.27,PRO130,PRO130,Aspire E5-575,RAM6,RAM6,6GB,3,1366x768,Notebook,TYP2,TYP2,2230gms
CO19,CO19,HP,Intel Core i3 6006U 2GHz,AMD Radeon R5 M430,16,1TB HDD,1,OS4,OS4,Windows 10,1,539,42704.97,PRO15,PRO15,15-ay047nv (i3-6006U/6GB/1TB/Radeon,RAM6,RAM6,6GB,5,1920x1080,Notebook,TYP2,TYP2,2040gms
CO19,CO19,HP,Intel Core i7 7500U 2.7GHz,Intel HD Graphics 620,16,1TB HDD,1,OS4,OS4,Windows 10,2,579,45874.17,PRO27,PRO27,15-bs053od (i7-7500U/6GB/1TB/W10),RAM6,RAM6,6GB,4,1366x768,Notebook,TYP2,TYP2,2040gms
CO19,CO19,HP,Intel Core i7 6500U 2.5GHz,AMD Radeon R5 M330,16,1TB HDD,1,OS4,OS4,Windows 10,3,764,60531.72,PRO3,PRO3,15-AC110nv (i7-6500U/6GB/1TB/Radeon,RAM6,RAM6,6GB,5,1366x768,Notebook,TYP2,TYP2,2190gms
CO16,CO16,Lenovo,AMD A10-Series 9600P 2.4GHz,AMD Radeon R5 430,15,1TB HDD,1,OS4,OS4,Windows 10,2,499,39535.77,PRO327,PRO327,IdeaPad 310-15ABR,RAM6,RAM6,6GB,4,Full HD 1920x1080,Notebook,TYP2,TYP2,2400gms
CO16,CO16,Lenovo,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,16,1TB HDD,1,OS4,OS4,Windows 10,2,564,44685.72,PRO328,PRO328,IdeaPad 310-15IKB,RAM6,RAM6,6GB,2,Full HD 1920x1080,Notebook,TYP2,TYP2,2400gms
CO19,CO19,HP,AMD A10-Series A10-9620P 2.5GHz,AMD Radeon 530,16,128GB SSD,1,OS4,OS4,Windows 10,3,568.9,45073.95,PRO33,PRO33,15-bw007nv (A10-9620P/6GB/128GB/Radeon,RAM6,RAM6,6GB,5,IPS Panel Full HD 1920x1080,Notebook,TYP2,TYP2,1910gms
CO16,CO16,Lenovo,Intel Core i5 7200U 2.5GHz,Nvidia GeForce 920MX,16,256GB SSD,1,OS4,OS4,Windows 10,2,695,55064.85,PRO330,PRO330,IdeaPad 310-15IKB,RAM6,RAM6,6GB,2,Full HD 1920x1080,Notebook,TYP2,TYP2,2400gms
CO16,CO16,Lenovo,Intel Core i3 6100U 2.3GHz,Nvidia GeForce 920MX,16,128GB SSD,1,OS4,OS4,Windows 10,2,569,45081.87,PRO335,PRO335,IdeaPad 310-15ISK,RAM6,RAM6,6GB,2,Full HD 1920x1080,Notebook,TYP2,TYP2,2400gms
CO16,CO16,Lenovo,AMD A12-Series 9720P 3.6GHz,AMD Radeon 530,16,256GB SSD,1,OS4,OS4,Windows 10,1,549,43497.27,PRO338,PRO338,IdeaPad 320-15ABR,RAM6,RAM6,6GB,4,Full HD 1920x1080,Notebook,TYP2,TYP2,2200gms
CO19,CO19,HP,AMD A12-Series 9720P 2.7GHz,AMD Radeon 530,16,1TB HDD,1,OS4,OS4,Windows 10,2,529,41912.67,PRO34,PRO34,15-bw009nv (A12-9720P/6GB/1TB/Radeon,RAM6,RAM6,6GB,5,Full HD 1920x1080,Notebook,TYP2,TYP2,2100gms
CO19,CO19,HP,AMD A9-Series A9-9420 3GHz,AMD Radeon 530,16,256GB SSD,1,OS4,OS4,Windows 10,2,649,51420.27,PRO37,PRO37,15-cd005nv (A9-9420/6GB/256GB/Radeon,RAM6,RAM6,6GB,2,IPS Panel Full HD 1920x1080,Notebook,TYP2,TYP2,1950gms
CO16,CO16,Lenovo,Intel Core i5 7200U 2.5GHz,Nvidia GeForce GTX 940MX,17,128GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,3,719,56966.37,PRO370,PRO370,IdeaPad 320-17IKB,RAM6,RAM6,6GB,2,1600x900,Notebook,TYP2,TYP2,2800gms
CO16,CO16,Lenovo,Intel Core i5 7200U 2.5GHz,Nvidia GeForce GTX 940M,17,1TB HDD,1,OS4,OS4,Windows 10,3,649,51420.27,PRO373,PRO373,IdeaPad 320-17IKB,RAM6,RAM6,6GB,3,1600x900,Notebook,TYP2,TYP2,2800gms
CO16,CO16,Lenovo,Intel Core i7 7500U 2.7GHz,Nvidia GeForce 940MX,17,128GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,1,859,68058.57,PRO375,PRO375,IdeaPad 320-17IKB,RAM6,RAM6,6GB,4,1600x900,Notebook,TYP2,TYP2,2800gms
CO16,CO16,Lenovo,Intel Core i7 7500U 2.7GHz,Nvidia GeForce 940MX,16,256GB SSD,1,OS4,OS4,Windows 10,1,789,62512.47,PRO382,PRO382,IdeaPad 510-15IKB,RAM6,RAM6,6GB,3,Full HD 1920x1080,Notebook,TYP2,TYP2,2200gms
CO16,CO16,Lenovo,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,15,256GB SSD,1,OS4,OS4,Windows 10,3,579,45874.17,PRO402,PRO402,Ideapad 320-15IKBN,RAM6,RAM6,6GB,1,Full HD 1920x1080,Notebook,TYP2,TYP2,2200gms
CO18,CO18,Dell,Intel Core i3 7100U 2.4GHz,Intel HD Graphics 620,16,1TB HDD,1,OS4,OS4,Windows 10,1,459,36366.57,PRO419,PRO419,Inspiron 3567,RAM6,RAM6,6GB,3,1366x768,Notebook,TYP2,TYP2,2300gms
CO18,CO18,Dell,Intel Core i3 7100U 2.4GHz,Intel HD Graphics 620,15,1TB HDD,1,OS4,OS4,Windows 10,2,439,34781.97,PRO432,PRO432,Inspiron 3567,RAM6,RAM6,6GB,3,Touchscreen 1366x768,Notebook,TYP2,TYP2,2300gms
CO19,CO19,HP,AMD A10-Series 9600P 2.4GHz,AMD Radeon R7 M440,17,2TB HDD,1,OS4,OS4,Windows 10,1,569,45081.87,PRO44,PRO44,17-Y002nv (A10-9600P/6GB/2TB/Radeon,RAM6,RAM6,6GB,3,IPS Panel Full HD 1920x1080,Notebook,TYP2,TYP2,2650gms
CO19,CO19,HP,AMD A10-Series 9620P 2.5GHz,AMD Radeon 530,17,2TB HDD,1,OS4,OS4,Windows 10,2,655.01,51896.44,PRO46,PRO46,17-ak002nv (A10-9620P/6GB/2TB/Radeon,RAM6,RAM6,6GB,2,IPS Panel Full HD 1920x1080,Notebook,TYP2,TYP2,2710gms
CO19,CO19,HP,Intel Core i5 7200U 2.5GHz,AMD Radeon 520,17,2TB HDD,1,OS4,OS4,Windows 10,3,699,55381.77,PRO48,PRO48,17-bs001nv (i5-7200U/6GB/2TB/Radeon,RAM6,RAM6,6GB,5,IPS Panel Full HD 1920x1080,Notebook,TYP2,TYP2,2710gms
CO2,CO2,Chuwi,Intel Celeron Quad Core N3450 1.1GHz,Intel HD Graphics 500,12,64GB Flash Storage,1,OS4,OS4,Windows 10,3,449,35574.27,PRO518,PRO518,LapBook 12.3,RAM6,RAM6,6GB,2,IPS Panel Retina Display 2736x1824,Notebook,TYP2,TYP2,1400gms
CO19,CO19,HP,Intel Core i5 7200U 2.5GHz,Nvidia GeForce 940MX,14,256GB SSD,1,OS4,OS4,Windows 10,2,659,52212.57,PRO643,PRO643,Pavilion 14-BK001nv,RAM6,RAM6,6GB,2,IPS Panel Full HD 1920x1080,Notebook,TYP2,TYP2,1580gms
CO19,CO19,HP,AMD A9-Series 9410 2.9GHz,AMD Radeon R7 M440,16,1.0TB Hybrid,1,OS4,OS4,Windows 10,1,549.99,43575.71,PRO644,PRO644,Pavilion 15-AW003nv,RAM6,RAM6,6GB,1,Full HD 1920x1080,Notebook,TYP2,TYP2,2040gms
CO19,CO19,HP,Intel Core i7 6700HQ 2.6GHz,Nvidia GeForce GTX 960M,16,1TB HDD,1,OS4,OS4,Windows 10,2,799,63304.77,PRO645,PRO645,Pavilion 15-BC000nv,RAM6,RAM6,6GB,1,IPS Panel Full HD 1920x1080,Notebook,TYP2,TYP2,2180gms
CO7,CO7,Acer,Intel Core i3 7100U 2.4GHz,Intel HD Graphics 620,15,1TB HDD,1,OS4,OS4,Windows 10,3,479,37951.17,PRO831,PRO831,Spin 3,RAM6,RAM6,6GB,4,IPS Panel Full HD / Touchscreen 1920x1080,Notebook,TYP2,TYP2,2100gms
CO7,CO7,Acer,AMD A9-Series 9420 3GHz,AMD Radeon R5,16,1TB HDD,1,OS4,OS4,Windows 10,2,409,32405.07,PRO95,PRO95,Aspire 3,RAM6,RAM6,6GB,1,1366x768,Notebook,TYP2,TYP2,2100gms
CO16,CO16,Lenovo,Intel Core i7 7500U 2.7GHz,Nvidia GeForce 920M,16,256GB SSD,1,OS4,OS4,Windows 10,1,831,65840.13,PRO332,PRO332,IdeaPad 310-15IKB,RAM6,RAM6,6GB,1,Full HD 1920x1080,Ultrabook,TYP6,TYP6,1540gms
CO18,CO18,Dell,Intel Core i5 6200U 2.3GHz,AMD Radeon R5 M315,16,500GB HDD,1,OS1,OS1,Windows 7,1,769.15,60939.75,PRO1026,PRO1026,Vostro 3559,RAM7,RAM7,4GB,4,1366x768,Notebook,TYP2,TYP2,2240gms
CO18,CO18,Dell,Intel Core i5 6200U 2.3GHz,Intel HD Graphics 520,16,500GB HDD,1,OS1,OS1,Windows 7,3,737,58392.51,PRO1027,PRO1027,Vostro 3559,RAM7,RAM7,4GB,4,1366x768,Notebook,TYP2,TYP2,2240gms
CO16,CO16,Lenovo,Intel Core i7 6500U 2.5GHz,Intel HD Graphics 520,16,1.0TB Hybrid,1,OS1,OS1,Windows 7,1,825,65364.75,PRO152,PRO152,B51-80 (i7-6500U/4GB/1008GB/FHD/W7),RAM7,RAM7,4GB,3,Full HD 1920x1080,Notebook,TYP2,TYP2,2320gms
CO19,CO19,HP,Intel Core i5 6200U 2.3GHz,Intel HD Graphics 520,14,256GB SSD,1,OS1,OS1,Windows 7,2,1099.99,87152.21,PRO201,PRO201,EliteBook 840,RAM7,RAM7,4GB,5,Full HD 1920x1080,Notebook,TYP2,TYP2,1540gms
CO19,CO19,HP,Intel Core i5 6200U 2.3GHz,Intel HD Graphics 520,14,500GB HDD,1,OS1,OS1,Windows 7,1,1030.99,81685.34,PRO202,PRO202,EliteBook 840,RAM7,RAM7,4GB,3,Full HD 1920x1080,Notebook,TYP2,TYP2,1540gms
CO19,CO19,HP,Intel Core i5 6200U 2.3GHz,Intel HD Graphics 520,16,500GB HDD,1,OS1,OS1,Windows 7,1,932,73842.36,PRO209,PRO209,EliteBook 850,RAM7,RAM7,4GB,3,1366x768,Notebook,TYP2,TYP2,1880gms
CO8,CO8,Toshiba,Intel Core i5 6200U 2.3GHz,Intel HD Graphics 520,13,128GB SSD,1,OS1,OS1,Windows 7,2,1195,94679.85,PRO667,PRO667,Portege Z30-C-1CV,RAM7,RAM7,4GB,1,Full HD 1920x1080,Notebook,TYP2,TYP2,1200gms
CO19,CO19,HP,Intel Core i5 6200U 2.3GHz,Intel HD Graphics 520,16,500GB HDD,1,OS1,OS1,Windows 7,1,940,74476.2,PRO759,PRO759,Probook 650,RAM7,RAM7,4GB,2,Full HD 1920x1080,Notebook,TYP2,TYP2,2310gms
CO16,CO16,Lenovo,Intel Core i5 6200U 2.3GHz,Intel HD Graphics 520,14,508GB Hybrid,1,OS1,OS1,Windows 7,1,1002,79388.46,PRO894,PRO894,ThinkPad T460,RAM7,RAM7,4GB,3,1366x768,Notebook,TYP2,TYP2,1700gms
CO19,CO19,HP,Intel Core i5 6200U 2.3GHz,Intel HD Graphics 520,13,128GB SSD,1,OS1,OS1,Windows 7,2,1599,126688.77,PRO223,PRO223,Elitebook 820,RAM7,RAM7,4GB,3,1366x768,Netbook,TYP3,TYP3,2400gms
CO18,CO18,Dell,Intel Core i3 6100U 2.3GHz,Intel HD Graphics 520,13,128GB SSD,1,OS1,OS1,Windows 7,3,1166.97,92459.03,PRO559,PRO559,Latitude E5270,RAM7,RAM7,4GB,5,1366x768,Ultrabook,TYP6,TYP6,1500gms
CO18,CO18,Dell,Intel Core i3 6100U 2.3GHz,Intel HD Graphics 520,13,500GB HDD,1,OS1,OS1,Windows 7,1,1135.15,89937.93,PRO560,PRO560,Latitude E5270,RAM7,RAM7,4GB,4,1366x768,Ultrabook,TYP6,TYP6,1500gms
CO15,CO15,Asus,Intel Core i5 6300HQ 2.3GHz,Nvidia GeForce GTX 950M,16,1TB HDD,1,OS2,OS2,No OS,3,579,45874.17,PRO1069,PRO1069,X550VX-XX015D (i5-6300HQ/4GB/1TB/GeForce,RAM7,RAM7,4GB,1,1366x768,Notebook,TYP2,TYP2,2450gms
CO19,CO19,HP,Intel Core i3 6006U 2GHz,Intel HD Graphics 520,15,500GB HDD,1,OS2,OS2,No OS,2,349,27651.27,PRO23,PRO23,15-bs018nq (i3-6006U/4GB/500GB/FHD/No,RAM7,RAM7,4GB,3,Full HD 1920x1080,Notebook,TYP2,TYP2,2100gms
CO16,CO16,Lenovo,Intel Core i3 6006U 2.0GHz,Intel HD Graphics 520,16,1TB HDD,1,OS2,OS2,No OS,2,469,37158.87,PRO320,PRO320,IdeaPad 110-15ISK,RAM7,RAM7,4GB,4,Full HD 1920x1080,Notebook,TYP2,TYP2,2200gms
CO16,CO16,Lenovo,Intel Core i3 6006U 2GHz,AMD Radeon R5 M430,16,1TB HDD,1,OS2,OS2,No OS,1,479,37951.17,PRO321,PRO321,IdeaPad 110-15ISK,RAM7,RAM7,4GB,1,Full HD 1920x1080,Notebook,TYP2,TYP2,2200gms
CO16,CO16,Lenovo,AMD A6-Series 9220 2.9GHz,AMD Radeon R4 Graphics,15,500GB HDD,1,OS2,OS2,No OS,3,309,24482.07,PRO341,PRO341,IdeaPad 320-15AST,RAM7,RAM7,4GB,3,1366x768,Notebook,TYP2,TYP2,2200gms
CO16,CO16,Lenovo,Intel Celeron Dual Core N3350 1.1GHz,Intel HD Graphics 500,15,1TB HDD,1,OS2,OS2,No OS,3,321.99,25511.27,PRO347,PRO347,IdeaPad 320-15IAP,RAM7,RAM7,4GB,3,1366x768,Notebook,TYP2,TYP2,2200gms
CO16,CO16,Lenovo,Intel Pentium Quad Core N4200 1.1GHz,Intel HD Graphics 505,15,1TB HDD,1,OS2,OS2,No OS,2,359.99,28522.01,PRO348,PRO348,IdeaPad 320-15IAP,RAM7,RAM7,4GB,1,1366x768,Notebook,TYP2,TYP2,2200gms
CO16,CO16,Lenovo,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,16,128GB SSD,1,OS2,OS2,No OS,2,468,37079.64,PRO357,PRO357,IdeaPad 320-15IKBN,RAM7,RAM7,4GB,3,Full HD 1920x1080,Notebook,TYP2,TYP2,2200gms
CO16,CO16,Lenovo,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,15,1TB HDD,1,OS2,OS2,No OS,1,467,37000.41,PRO358,PRO358,IdeaPad 320-15IKBN,RAM7,RAM7,4GB,3,Full HD 1920x1080,Notebook,TYP2,TYP2,2200gms
CO16,CO16,Lenovo,Intel Core i5 7200U 2.5GHz,Nvidia GeForce 920MX,15,1TB HDD,1,OS2,OS2,No OS,1,499,39535.77,PRO359,PRO359,IdeaPad 320-15IKBN,RAM7,RAM7,4GB,3,Full HD 1920x1080,Notebook,TYP2,TYP2,2200gms
CO16,CO16,Lenovo,Intel Core i3 6006U 2GHz,Intel HD Graphics 520,15,128GB SSD,1,OS2,OS2,No OS,2,369,29235.87,PRO363,PRO363,IdeaPad 320-15ISK,RAM7,RAM7,4GB,4,1366x768,Notebook,TYP2,TYP2,2200gms
CO16,CO16,Lenovo,Intel Core i3 6006U 2GHz,Intel HD Graphics 520,15,256GB SSD,1,OS2,OS2,No OS,2,444,35178.12,PRO367,PRO367,IdeaPad 320-15ISK,RAM7,RAM7,4GB,5,Full HD 1920x1080,Notebook,TYP2,TYP2,2200gms
CO19,CO19,HP,Intel Core i5 6200U 2.3GHz,Intel HD Graphics 520,16,500GB HDD,1,OS2,OS2,No OS,3,476.99,37791.92,PRO49,PRO49,250 G4,RAM7,RAM7,4GB,3,1366x768,Notebook,TYP2,TYP2,2100gms
CO19,CO19,HP,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,16,500GB HDD,1,OS2,OS2,No OS,1,499,39535.77,PRO50,PRO50,250 G5,RAM7,RAM7,4GB,3,1366x768,Notebook,TYP2,TYP2,1960gms
CO19,CO19,HP,Intel Celeron Dual Core N3060 1.6GHz,Intel HD Graphics 400,16,128GB SSD,1,OS2,OS2,No OS,2,299,23689.77,PRO53,PRO53,250 G6,RAM7,RAM7,4GB,3,1366x768,Notebook,TYP2,TYP2,1860gms
CO19,CO19,HP,Intel Celeron Dual Core N3060 1.6GHz,Intel HD Graphics 400,16,1TB HDD,1,OS2,OS2,No OS,2,288.9,22889.55,PRO54,PRO54,250 G6,RAM7,RAM7,4GB,2,1366x768,Notebook,TYP2,TYP2,1860gms
CO19,CO19,HP,Intel Celeron Dual Core N3060 1.6GHz,Intel HD Graphics 400,15,500GB HDD,1,OS2,OS2,No OS,2,259,20520.57,PRO55,PRO55,250 G6,RAM7,RAM7,4GB,2,1366x768,Notebook,TYP2,TYP2,1860gms
CO19,CO19,HP,Intel Core i3 6006U 2GHz,Intel HD Graphics 520,16,1TB HDD,1,OS2,OS2,No OS,1,345.99,27412.79,PRO56,PRO56,250 G6,RAM7,RAM7,4GB,3,1366x768,Notebook,TYP2,TYP2,1860gms
CO19,CO19,HP,Intel Core i3 6006U 2GHz,Intel HD Graphics 520,16,500GB HDD,1,OS2,OS2,No OS,1,364.9,28911.03,PRO58,PRO58,250 G6,RAM7,RAM7,4GB,3,1366x768,Notebook,TYP2,TYP2,1860gms
CO19,CO19,HP,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,15,500GB HDD,1,OS2,OS2,No OS,3,393.9,31208.7,PRO61,PRO61,250 G6,RAM7,RAM7,4GB,3,1366x768,Notebook,TYP2,TYP2,1860gms
CO19,CO19,HP,Intel Core i3 6006U 2GHz,Intel HD Graphics 520,15,500GB HDD,1,OS2,OS2,No OS,1,344.99,27333.56,PRO64,PRO64,250 G6,RAM7,RAM7,4GB,1,Full HD 1920x1080,Notebook,TYP2,TYP2,1860gms
CO19,CO19,HP,AMD E-Series E2-9000e 1.5GHz,AMD Radeon R2,15,500GB HDD,1,OS2,OS2,No OS,1,258,20441.34,PRO71,PRO71,255 G6,RAM7,RAM7,4GB,4,1366x768,Notebook,TYP2,TYP2,1860gms
CO16,CO16,Lenovo,Intel Celeron Dual Core N3350 1.1GHz,Intel HD Graphics 500,16,128GB SSD,1,OS2,OS2,No OS,1,270.62,21441.22,PRO974,PRO974,V110-15IAP (N3350/4GB/128GB/No,RAM7,RAM7,4GB,3,1366x768,Notebook,TYP2,TYP2,1900gms
CO16,CO16,Lenovo,Intel Celeron Dual Core N3350 1.1GHz,Intel HD Graphics 500,15,1TB HDD,1,OS2,OS2,No OS,3,252.36,19994.48,PRO975,PRO975,V110-15IAP (N3350/4GB/1TB/No,RAM7,RAM7,4GB,1,1366x768,Notebook,TYP2,TYP2,1900gms
CO16,CO16,Lenovo,Intel Core i3 6006U 2.0GHz,Intel HD Graphics 520,16,1TB HDD,1,OS2,OS2,No OS,3,339,26858.97,PRO979,PRO979,V110-15ISK (i3-6006U/4GB/1TB/No,RAM7,RAM7,4GB,5,1366x768,Notebook,TYP2,TYP2,1900gms
CO16,CO16,Lenovo,Intel Core i3 6006U 2GHz,AMD Radeon R5 M430,16,1TB HDD,1,OS2,OS2,No OS,1,368,29156.64,PRO980,PRO980,V110-15ISK (i3-6006U/4GB/1TB/Radeon,RAM7,RAM7,4GB,2,1366x768,Notebook,TYP2,TYP2,1900gms
CO16,CO16,Lenovo,Intel Core i5 6200U 2.3GHz,Intel HD Graphics 520,16,500GB HDD,1,OS2,OS2,No OS,3,398,31533.54,PRO983,PRO983,V110-15ISK (i5-6200U/4GB/500GB/No,RAM7,RAM7,4GB,2,1366x768,Notebook,TYP2,TYP2,2100gms
CO16,CO16,Lenovo,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,16,1TB HDD,1,OS2,OS2,No OS,1,489.9,38814.78,PRO988,PRO988,V310-15IKB (i5-7200U/4GB/1TB/No,RAM7,RAM7,4GB,5,1366x768,Notebook,TYP2,TYP2,1900gms
CO16,CO16,Lenovo,Intel Core i3 6006U 2GHz,Intel HD Graphics 520,15,128GB SSD,1,OS2,OS2,No OS,1,403.5,31969.31,PRO991,PRO991,V310-15ISK (i3-6006U/4GB/128GB/FHD/No,RAM7,RAM7,4GB,5,Full HD 1920x1080,Notebook,TYP2,TYP2,1850gms
CO16,CO16,Lenovo,Intel Core i3 6006U 2GHz,Intel HD Graphics 520,16,500GB HDD,1,OS2,OS2,No OS,1,450,35653.5,PRO993,PRO993,V310-15ISK (i3-6006U/4GB/500GB/No,RAM7,RAM7,4GB,1,1366x768,Notebook,TYP2,TYP2,1900gms
CO16,CO16,Lenovo,Intel Core i5 6200U 2.3GHz,Intel HD Graphics 520,16,1TB HDD,1,OS2,OS2,No OS,1,462.35,36631.99,PRO994,PRO994,V310-15ISK (i5-6200U/4GB/1TB/FHD/No,RAM7,RAM7,4GB,4,Full HD 1920x1080,Notebook,TYP2,TYP2,2150gms
CO16,CO16,Lenovo,Intel Core i3 6006U 2GHz,Intel HD Graphics 520,17,500GB HDD,1,OS2,OS2,No OS,3,529,41912.67,PRO997,PRO997,V320-17ISK (i3-6006U/4GB/500GB/FHD/No,RAM7,RAM7,4GB,2,Full HD 1920x1080,Notebook,TYP2,TYP2,2800gms
CO15,CO15,Asus,Intel Celeron Dual Core N3350 1.1GHz,Intel HD Graphics 500,11,32GB Flash Storage,1,OS4,OS4,Windows 10,3,375,29711.25,PRO1008,PRO1008,VivoBook Flip,RAM7,RAM7,4GB,3,Touchscreen 1366x768,2 in 1 Convertible,TYP1,TYP1,1500gms
CO16,CO16,Lenovo,Intel Core i5 6200U 2.3GHz,Intel HD Graphics 520,14,128GB SSD,1,OS4,OS4,Windows 10,2,833.01,65999.38,PRO1113,PRO1113,Yoga 500-14IBD,RAM7,RAM7,4GB,3,Full HD / Touchscreen 1920x1080,2 in 1 Convertible,TYP1,TYP1,1800gms
CO16,CO16,Lenovo,Intel Core i7 6500U 2.5GHz,Intel HD Graphics 520,14,128GB SSD,1,OS4,OS4,Windows 10,2,638,50548.74,PRO1114,PRO1114,Yoga 500-14ISK,RAM7,RAM7,4GB,1,IPS Panel Full HD / Touchscreen 1920x1080,2 in 1 Convertible,TYP1,TYP1,1800gms
CO16,CO16,Lenovo,Intel Core i5 6200U 2.3GHz,Intel HD Graphics 520,16,256GB SSD,1,OS4,OS4,Windows 10,3,867,68692.41,PRO1115,PRO1115,Yoga 500-15ISK,RAM7,RAM7,4GB,3,IPS Panel Full HD / Touchscreen 1920x1080,2 in 1 Convertible,TYP1,TYP1,2100gms
CO16,CO16,Lenovo,Intel Core i7 6500U 2.5GHz,Intel HD Graphics 520,16,256GB SSD,1,OS4,OS4,Windows 10,1,847,67107.81,PRO1116,PRO1116,Yoga 500-15ISK,RAM7,RAM7,4GB,5,IPS Panel Full HD / Touchscreen 1920x1080,2 in 1 Convertible,TYP1,TYP1,1800gms
